platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,이태리국시 성수,reviewer_001920,1,2026-04-18,,,맛있어요!!,6,1,5.0,5.0,브론즈 레벨,0,-13.7,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,훼미리손칼국수보쌈,reviewer_002505,129,2025-04-12,,,여길 왜 웨이팅할까요..올해 최대 의문점이 되었습니다. 참 의아합니다 보쌈은 그냥 보쌈이고 칼국수는 사골국물 느낌이라 호불호 갈릴 것 같다고 생각했습니다 전 피크타임에 가지않아서 웨이팅하진 않았는데 친구가 여기 웨이팅해서 먹는다고하면 뜯어말립니다 구성이 좋긴한데 굳이? 두 번 갈 맛은 아니에요 가게 입장 후 자리 안내해준 직원분도 친절하다고 느껴지진 않았습니다 뒤쪽으로 가라고 퉁명스럽게 말씀하시고 서빙해주시는 직원분도 쟁반 그냥 던지듯이 휙휙 놓으시더라고요 그렇게 던지시다가 옆테이블 접시는 흐트러뜨리시더라고요 ㅋㅋㅋ 외국인 테이블이었는데.. 참 부끄럽습니다 ㅎ 바쁜건 알지만 그렇게 놓을 필요가 있나요? 주문도 바로바로 안들어가고~ 가게 직원들보다 손님들이 친절해야되는 가게 ㅎ 결론은 맛없는건 아닌데 특색없고 서비스가 별로입니다~,412,1,2.0,4.2,골드 레벨,1,15.499999999999998,1,high,1.0,2.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,12,6,4,0,2,4,0,0,0,0,3,11,0,0,7,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
kakao,락희옥 마포본점,reviewer_000562,63,2025-12-21,,영수증,해물 육류 골고루 있어서 좋음. 가성비는 안좋음. 브레이크타임 없고 와인종류는 커키지fee free. 식기는 사기 도자기라 맘에듬.,73,1,3.0,3.1,실버 레벨,1,1.3,0,ambiguous,0.5,1.5,multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
kakao,성수족발,reviewer_001846,506,2025-10-20,,영수증,내 입맛엔 너무달아 고기가 아쥬 좋은건 사실,24,0,5.0,4.4,골드 레벨,0,4.2,0,high,1.0,5.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
naver,할머니의 레시피,reviewer_001173,458,2025-11-25,1.0,,음식들이 정갈하고 맛있어요. 특히 호박죽 맛있게 먹었어요. 분위기도 좋고 친절해요.,46,1,,,,0,3.8,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
naver,소문난성수감자탕,reviewer_001771,18,2025-12-19,1.0,영수증,약 8-9년 전에 처음 갔었고 그때나 지금이나 줄없이 들어가서 가성비 좋게 먹기 좋은 곳. 분위기는 시장통이고 일하시는 분들 계속 소리질러서 귀 아픔. 절대 기다려서 먹을 맛은 아님.,102,0,,,,1,12.799999999999997,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2,0,1,0,3,2,0,3,0,0,0,0,1,7,7,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
kakao,이태리국시 성수,reviewer_001947,2,2026-04-12,,예약,리조또랑 파스타 먹었는데 둘 다 흔하지 않은 맛이면서 너무 맛있었어요! 가게 분위기도 좋아서 데이트로 추천해요!,62,1,5.0,5.0,브론즈 레벨,1,8.4,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,3,2,2,2,0,0,0,0,1,0,0,0,1,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
kakao,소문난성수감자탕,reviewer_001623,152,2025-01-30,,,맛에 비해 줄이 길다고는 생각하는데 어차피 줄은 금방빠져서 금방먹을수있구요 맛있고 술마시기 좋아요,54,0,5.0,4.0,골드 레벨,0,1.0,0,ambiguous,0.5,2.5,popularity_only_without_detail:-1 | has_reason_with_length:+0.8 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,이태리국시 성수,reviewer_001913,1,2026-04-18,,,음식 맛있어요!! 가게도 깔끔하고 분위기도 좋아요~!,29,1,5.0,5.0,브론즈 레벨,0,-12.5,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,원조조박집 본관,reviewer_000668,5,2025-04-29,,영수증,갈비먹으러갈때 자주 가는 곳인데 너무 친절하시고 맛도 좋아요,33,0,5.0,4.2,브론즈 레벨,0,-3.8,0,low,0.2,1.0,strong_generic_without_specificity:-1.5 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_under_5:-0.5 | has_menu:+0.3 | category_count:+0.7 | short_but_menu_only_food_review:+0.2 | kakao_5star_short_low_specificity:-1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
kakao,굴다리식당,reviewer_000534,2,2026-02-12,,,저 진짜 길냥이입맛인데..여긴 좀 그랬어요 ㅠㅠ,26,0,2.0,3.5,브론즈 레벨,0,3.2,0,ambiguous,0.5,1.0,account_review_count_under_5:-0.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
kakao,능동미나리 성수점,reviewer_001273,36,2025-05-30,,영수증,먹어보기 전까지는 광고때문에 유명해진 식당이라고 생각했다. 하지만 먹어보니까 맛 때문에 유명해진게 맞구나를 느꼈다 주말 점심에 가서 30분 정도 기다렸다 일본 방송을 탄건지 대기줄에 일본분들이 진짜 많았다. 다행히 회전율이 좋아서 줄은 금방금방 빠졌다 여자친구랑 둘이 가서 능동육회비빔밥과 능동미나리곰탕을 주문했다 미나리를 전문적으로 하는 식당 답게 미나리무침을 식전에 제공했다 평소에 미나리를 좋아하는 우리는 미나리무침으로 입맛을 돋구어줬다. 미나리가 쓰지도 않고 맛있었다 드디어 본 음식이 나왔다 우선 미나리곰탕은 미나리가 송송 썰어져서 곰탕국물과 어우러졌는데 진짜 너무 맛이 조화로웠다 미나리향기 느끼면서 국밥을 퍼먹으니까 진짜 끝내줬다 누가 이런 메뉴를 생각한거지? 미나리가 이렇게 곰탕이랑 잘 어울리다니 그다음 육회비빔밥 미나리와 어우러진 육회비빔밥 이것도 역시 너무 양념과 잘 어우러져서 맛있게 먹었다 그리고 같이 제공된 석박지도 진짜 알맞게 익어서 아삭아삭 너무 맛이 좋았다 이정도면 우리나라를 방문하는 일본분들에게 부끄럽지 않은 한식을 보여줄 수 있겠구나 생각했다 미나리를 평소에 좋아하던 우리는 진짜 원없이 미나리를 먹고 미나리가 이렇게 곰탕과 육회비빔밥에 어울릴 수 있구나는 것을 다시 한번 느꼈다 #능동미나리곰탕 #능동미나리곰탕성수 #서울미나리맛집 #능동육회비빔밥 #서울곰탕맛집 #서울육회비빔밥맛집,681,1,4.0,4.6,실버 레벨,1,19.900000000000002,1,high,1.0,4.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,9,8,24,3,1,0,8,0,8,0,1,8,10,2,1,5,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
kakao,할머니의 레시피,reviewer_002322,60,2026-01-02,,,아이랑 방문했는데 자리도 넓은데 주시고 호박죽도 하나 더 주시고 덕분에 편하게 맛있게 먹었습니다. 제육은 쌈도 엄청 많이주시고 젓갈에 밑반찬까지 좋았어요 생선구이도 ㅅㅌㅊ,95,1,5.0,3.5,실버 레벨,1,9.099999999999998,1,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,2,1,2,2,0,0,0,0,1,1,0,0,3,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
kakao,태양곱창 성수점,reviewer_002102,7,2025-02-02,,,친절하긴한데 냄새 너무 나서 먹고 뱉음;; 진심 못 먹겠어요. 구역질 나요. 친구랑 둘 다 밥 못 먹음. 양념 듬뿍 찍으면 그나마 먹을만함. 돈버림 0.1점 주고픔.,92,1,1.0,2.7,실버 레벨,1,11.0,1,high,1.0,1.0,account_review_count_under_10:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,2,3,2,1,0,0,0,1,0,1,0,2,0,0,6,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
naver,태양곱창 성수점,reviewer_002269,176,2026-01-31,1.0,,성수핫플 왓어염 양이대박많고 진짜 맛있어용??????,29,1,,,,0,3.0999999999999996,0,ambiguous,0.5,,short_generic_but_specific:-0.2 | first_visit:-0.2 | many_intensifier_weak_context:-1 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
kakao,육산장 홍대본점,reviewer_000699,1,2026-02-28,,,분위기가 너무 좋아요!! 쾌적하고 깔끔해서 기분 좋게 식사할 수 있는 장소예요,43,1,5.0,5.0,브론즈 레벨,0,0.49999999999999994,0,low,0.2,1.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,일등식당,reviewer_000295,186,2026-03-07,4.0,예약,오랜만에 방문한 일등식당에서 뼈해장국을 먹었고 야들야들 잘 분리되는 푹 고인 뼈들을 분리하면서 슴슴한듯 감칠맛이 넘쳐나는 국물을 조금씩 떠먹다가 뼈를 다 바르고 남은 살코기들을 공기밥에 밥말아 먹으면 완성됩니다. 밑반찬 아삭아삭 깍두기와 살짝익은듯한 김치도 양념맛이 좋아서 남김없이 다 먹었습니다.,166,1,,,,1,21.3,1,high,1.0,,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,3,9,2,0,0,1,0,0,2,3,0,4,1,0,2,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
naver,황금콩밭,reviewer_000428,61,2026-03-01,1.0,영수증,"부모님과 같이 방문했어요. 반찬을 포함한 청국장, 두부김치전골 모두 맛있었어요. 특히나 신선하다는 느낌이 들고 모두 국산재료를 사용한 것같았어요. 조미료 맛이 세지 않아서 더 좋았어요. 직원분들도 친절하시고 맛있는 점심 먹었어요! 다음에도 또 방문할 것같아요~! 조금 아쉬운점은 공기밥이 갓지은 밥이라면 더 좋을 것같아요!",180,1,,,,1,18.2,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,4,4,8,2,0,0,2,0,0,1,0,0,6,4,1,7,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
naver,장인닭갈비 홍대점,reviewer_000335,29,2026-04-12,1.0,영수증,생각보다 단데 맛있어용 !,14,1,,,,0,-10.7,0,low,0.2,,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
naver,금금 성수점,reviewer_001135,24,2026-04-25,1.0,,원래 금금 좋아하능데 성수 왔다가 있어서 바로 먹으로 왔어요! 금금은 어디 지점이나 다 맛있어요!,54,1,,,,0,0.6000000000000001,0,ambiguous,0.5,,first_visit:-0.2 | experience_context:+1.0 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,소문난성수감자탕,reviewer_001630,26,2025-01-07,,영수증,평범해요 맛이 정말로 평범 왜 줄서서 먹는거죠?,26,0,2.0,2.1,실버 레벨,1,2.9000000000000004,0,ambiguous,0.5,1.0,popularity_only_without_detail:-1 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
naver,태양곱창 성수점,reviewer_002282,25,2026-01-22,1.0,,고소해요 양념이 맛있어요 양은 적당해여 또올 듯 굿굿,29,1,,,,0,5.6,0,high,1.0,,short_generic_but_specific:-0.2 | first_visit:-0.2 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,3,3,1,1,0,0,0,0,0,1,2,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
kakao,이태리국시 성수,reviewer_001923,16,2026-04-18,,,[리뷰이벤트로 작성] 갈비 샐러드19000 대체로 가격대가 좀 나가지만 맛나영 음식 빨리 나옴,52,1,4.0,3.2,실버 레벨,0,4.6,0,high,1.0,4.0,menu_without_experience_detail:-1.0 | event_word:-2 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,0,2,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
kakao,이태리국시 성수,reviewer_001984,1,2026-04-05,,영수증,맛있어여~,5,1,5.0,5.0,브론즈 레벨,0,-13.7,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,을밀대 평양냉면,reviewer_000268,1214,2026-03-21,1.0,영수증,"서울온 김에 을밀대...^^, 물냉면 면에도 맛이 느껴지네요...비냉은 쏘쏘~~~, 매장 내부는 레트로 감성이구요...복잡한 곳이라 평일에 오기는 쫌 무리인듯! 가격 물냉,비냉 \16,000원 ~~~.",112,1,,,,1,12.899999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,0,2,3,1,1,0,1,0,0,0,0,0,2,0,1,6,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
naver,소문난성수감자탕,reviewer_002044,2348,2026-04-21,1.0,영수증,좀 싱거워요. 같이주는 소스가 맛있음,20,0,,,,0,0.6,0,ambiguous,0.5,,short_generic_but_specific:-0.2 | first_visit:-0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
kakao,능동미나리 성수점,reviewer_001157,87,2026-04-27,,,신용산점은 육회가 생인데 성수점은 냉동 육회임. 왜 지점별로 차이가 나는지 모르겠는데 냉동육회 쓰는 것만 봐도 성수점 갈 이유가 없음.,75,0,1.0,3.3,실버 레벨,1,2.6,0,ambiguous,0.5,0.5,menu_without_experience_detail:-1.0 | generic_negative_weak_detail:-0.5 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | account_review_count_over_50:+0.7,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
naver,조선시대,reviewer_000378,4,2026-04-15,1.0,영수증,평소 막걸리를 좋아하는데 종류도 다양하고 맛있어요! 조선시대 컨셉이라 분위기가 따뜻하고 아늑하고 좋아요! 친구랑 조용히 술 마시면서 얘기하고 싶을때 조선시대 오시는걸 추천드려용,98,0,,,,1,9.299999999999999,1,high,1.0,,account_review_count_under_5:-0.5 | first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,4,4,2,2,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
kakao,이태리국시 성수,reviewer_001985,1,2026-04-05,,영수증,정말 맛있게 먹고갑니다!,13,1,5.0,5.0,브론즈 레벨,0,-1.4,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,할머니의 레시피,reviewer_002408,818,2025-08-03,1.0,,맛있어요,4,1,,,,0,-11.7,0,low,0.2,,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
kakao,이태리국시 성수,reviewer_000937,2,2026-04-25,,,대창 너무 맛있어용~!! ?? 다 너무 맛있어서 싹싹 먹었어요! 분위기도 너무 좋구 친구들이랑 이야기하면서 먹기도 좋아용 (?????)? ?? ㅎㅎㅎ 잘 먹고 가요!,92,1,5.0,5.0,브론즈 레벨,0,7.3,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,3,1,2,2,0,0,0,0,3,0,0,0,3,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
